"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"5614","mor","knnkimono_mor","0.3","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.3_iteration_5.csv",0.215432545521134,0.227871930490305,0.0851958893297623,10840,7038,8180,53428,32593,20835,7.86870791330011e-05,0.101537588273594,NA,NA,0.754589060049811,0.918297474275023,0.828433027275182,4367,15963,49083,0,0.69350560451784,0.881713021720999,0.776365784348159,6524,21492,48630,0
"1020","mor","knnkimono_mor","0.4","0.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.4_iteration_1.csv",0.217067436261474,0.22829836041719,0.0850180515485705,10718,6788,7984,51828,31739,20089,7.9770408733767e-05,0.103100540967699,NA,NA,0.732481628386065,0.914719603739897,0.813519674216489,4442,17401,47645,0,0.675693790821711,0.881146321505616,0.764863512357338,6391,22741,47381,0
"2222","mor","knnkimono_mor","0.4","0.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.4_iteration_2.csv",0.210294030376077,0.225326963071959,0.0849765895777167,10767,6925,7997,51264,31038,20226,7.76846116058555e-05,0.103189891313952,NA,NA,0.720167266242352,0.913672713087576,0.805460985590976,4426,18202,46844,0,0.664584581158552,0.880728743408992,0.757540537245499,6311,23520,46602,0
"3416","mor","knnkimono_mor","0.4","0.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.4_iteration_3.csv",0.218280124041474,0.228724305865075,0.084746946570614,10729,6799,8022,51978,31838,20140,7.96259733129364e-05,0.104199116402147,NA,NA,0.730990376041571,0.914296702240169,0.812432187678875,4457,17498,47548,0,0.673454835857506,0.880453426802894,0.763166825578953,6412,22898,47224,0
"4616","mor","knnkimono_mor","0.4","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.4_iteration_4.csv",0.218647633255991,0.229656884922182,0.0850784163863432,10752,6839,8002,52015,31830,20185,7.94151168176444e-05,0.10089640012561,NA,NA,0.732374012237493,0.913971067879206,0.813157176020756,4484,17408,47638,0,0.675080573856992,0.880641440636976,0.7642804094417,6416,22784,47338,0
"5814","mor","knnkimono_mor","0.4","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.4_iteration_5.csv",0.216967366869501,0.228499189501714,0.0852578967368687,10789,6795,7975,51932,31834,20098,7.94994867114997e-05,0.101818749783069,NA,NA,0.732235648617901,0.912695218932643,0.812566641929182,4556,17417,47629,0,0.675294486751661,0.88042912390302,0.764337481639307,6431,22769,47353,0
"1222","mor","knnkimono_mor","0.5","0.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.5_iteration_1.csv",0.214797745868616,0.226364369850815,0.0842622882532258,10704,6650,7927,50736,30954,19782,7.9386180345574e-05,0.100853509841491,NA,NA,0.713325953940288,0.908412788534957,0.799135399533254,4678,18647,46399,0,0.660505975300191,0.878794778384942,0.754172569325713,6388,23806,46316,0
"2420","mor","knnkimono_mor","0.5","0.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.5_iteration_2.csv",0.211316675695974,0.224527997814952,0.0843700924085269,10582,6625,7745,48785,29489,19296,7.83597409113591e-05,0.100825291053922,NA,NA,0.685730098699382,0.910174264375791,0.782169536702557,4402,20442,44604,0,0.635192949430992,0.880065598387702,0.737843008953641,6070,25581,44541,0
"3616","mor","knnkimono_mor","0.5","0.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.5_iteration_3.csv",0.218504473921535,0.229869283969471,0.086246716205186,10675,6752,7985,51359,31359,20000,7.95345734447732e-05,0.104225660833402,NA,NA,0.719290963318267,0.909103274069756,0.803134467990147,4678,18259,46787,0,0.667636405122501,0.881557639438105,0.759827311974551,6290,23306,46816,0
"4816","mor","knnkimono_mor","0.5","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.5_iteration_4.csv",0.216877630235826,0.227661547939755,0.0845985347612822,10679,6641,7869,50199,30646,19553,7.9120760816687e-05,0.0988487567485362,NA,NA,0.70856009593211,0.911300049431537,0.797242715423669,4486,18957,46089,0,0.654416588231939,0.879436565733998,0.750421088780233,6291,24233,45889,0
"6014","mor","knnkimono_mor","0.5","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_0.5_missing_0.5_iteration_5.csv",0.21737893057021,0.230045108755493,0.0858002741608407,10650,6685,7862,50957,31189,19768,8.02644836415668e-05,0.102583210603829,NA,NA,0.712511145958245,0.904753538311371,0.797206526132914,4879,18700,46346,0,0.662459713071504,0.879208857764739,0.755597485299739,6382,23669,46453,0
"3102","mor","knnkimono_mor","0","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0_iteration_1.csv",0.110888704456454,0.115686118841043,0.0149251744207772,763,88,118,1148,933,215,0.001223891035318,0.0393079760844676,NA,NA,0.014266826553516,0.832286995515695,0.0280527803388703,187,64118,928,0,0.012777730241579,0.775757575757576,0.0251413499445824,259,69226,896,0
"1520","mor","knnkimono_mor","0","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0_iteration_2.csv",0.113357613029818,0.120652712644235,0.020608225813637,743,88,109,1090,881,209,0.0012349035868851,0.0270751692198076,NA,NA,0.0135135135135135,0.826127819548872,0.0265920435637574,185,64167,879,0,0.0120932089786372,0.766034327009937,0.0238105266113521,259,69274,848,0
"2720","mor","knnkimono_mor","0","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0_iteration_3.csv",0.114052913717122,0.119626573189618,0.019041738531169,808,107,110,1151,924,227,0.00109660823170732,0.0324609964771012,NA,NA,0.0143129477600467,0.834977578475336,0.0281434682063451,184,64115,931,0,0.0127919911012236,0.778645833333333,0.0251704688946881,255,69225,897,0
"3916","mor","knnkimono_mor","0","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0_iteration_4.csv",0.112320937485631,0.11786759835999,0.0153277894564745,724,102,108,1074,846,228,0.00123246831041677,0.037719298245614,NA,NA,0.0134673923069827,0.84393063583815,0.0265117123660795,162,64170,876,0,0.012064687259348,0.782608695652174,0.0237630436919793,235,69276,846,0
"5119","mor","knnkimono_mor","0","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0_iteration_5.csv",0.118260377540938,0.118967458068555,0.0139420308192679,821,105,117,1225,978,247,0.00112715608857515,0.0307155715571557,NA,NA,0.0151277557420902,0.827586206896552,0.029712387710425,205,64062,984,0,0.0135478166623884,0.777414075286416,0.0266315317335725,272,69172,950,0
"5102","mor","knnkimono_mor","0.1","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0.1_iteration_1.csv",0.113422769587955,0.11761921224537,0.01543837984741,824,111,139,1263,998,265,0.0010959717182025,0.0469753295032105,NA,NA,0.0155428466008671,0.828688524590164,0.0305133854465337,209,64035,1011,0,0.014275120504264,0.790055248618785,0.0280435361190099,266,69121,1001,0
"1720","mor","knnkimono_mor","0.1","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0.1_iteration_2.csv",0.112414168067021,0.116368606922896,0.0159086686786594,801,120,133,1243,964,279,0.00111995905797297,0.0368372733532247,NA,NA,0.0155735940718876,0.844870725604671,0.0305834402596422,186,64033,1013,0,0.0138900772938593,0.788663967611336,0.0272993539526606,261,69148,974,0
"2920","mor","knnkimono_mor","0.1","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0.1_iteration_3.csv",0.112663555964833,0.117865525855124,0.0169016079173834,778,108,120,1154,915,239,0.00114141024499768,0.0232116193837383,NA,NA,0.0146204224702518,0.852914798206278,0.0287480539895104,164,64095,951,0,0.0132340777502068,0.795883361921098,0.0260352373470991,238,69194,928,0
"4121","mor","knnkimono_mor","0.1","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0.1_iteration_4.csv",0.111511074915436,0.116004803412196,0.0140828044141826,742,98,108,1087,861,226,0.00121079669754365,0.0260047281323877,NA,NA,0.0133444024229007,0.832214765100671,0.0262676088305164,175,64178,868,0,0.0118079917857448,0.769516728624535,0.0232590803112447,248,69294,828,0
"5316","mor","knnkimono_mor","0.1","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_mor_experiment_noise_1.5_missing_0.1_iteration_5.csv",0.117497702311355,0.122497123931518,0.0202077821560467,874,106,125,1339,1094,245,0.00109761295822677,0.0356126753654469,NA,NA,0.0167266242351567,0.828636709824829,0.0327913319971669,225,63958,1088,0,0.0151592938022304,0.789161098737936,0.0297471631056822,284,69059,1063,0
"1105","moran","knnkimono_moran","0","0","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0_iteration_1.csv",0.315503610751444,0.328160587526592,0.137589836338844,12218,8630,10135,65046,38596,26450,6.776222818141e-05,0.110713463601499,NA,NA,1,1,1,0,0,65046,0.499999970547434,0.846624454522119,0.887505232314776,0.866582976922066,7525,10755,59367,0.0212335906971086
"1921","moran","knnkimono_moran","0","0","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0_iteration_2.csv",0.315503610751444,0.328160587526592,0.137589836338844,12218,8630,10135,65046,38596,26450,6.776222818141e-05,0.110713463601499,NA,NA,1,1,1,0,0,65046,0.499999970547434,0.846624454522119,0.887505232314776,0.866582976922066,7525,10755,59367,0.0212335906971086
"3717","moran","knnkimono_moran","0","0","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0_iteration_3.csv",0.315503610751444,0.328160587526592,0.137589836338844,12218,8630,10135,65046,38596,26450,6.776222818141e-05,0.110713463601499,NA,NA,1,1,1,0,0,65046,0.499999970547434,0.846624454522119,0.887505232314776,0.866582976922066,7525,10755,59367,0.0212335906971086
"5516","moran","knnkimono_moran","0","0","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0_iteration_4.csv",0.315503610751444,0.328160587526592,0.137589836338844,12218,8630,10135,65046,38596,26450,6.776222818141e-05,0.110713463601499,NA,NA,1,1,1,0,0,65046,0.499999970547434,0.846624454522119,0.887505232314776,0.866582976922066,7525,10755,59367,0.0212335906971086
"7315","moran","knnkimono_moran","0","0","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0_iteration_5.csv",0.315503610751444,0.328160587526592,0.137589836338844,12218,8630,10135,65046,38596,26450,6.776222818141e-05,0.110713463601499,NA,NA,1,1,1,0,0,65046,0.499999970547434,0.846624454522119,0.887505232314776,0.866582976922066,7525,10755,59367,0.0212335906971086
"4103","moran","knnkimono_moran","0.1","0","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.1_iteration_1.csv",0.305414486799635,0.319437405975941,0.134545628172906,12037,8262,9823,64226,38674,25552,7.07876809314046e-05,0.109532239006584,NA,NA,0.940088552716539,0.95348655897212,0.946740156992677,2983,3897,61149,1.8042758824197e-28,0.833561507087647,0.883893601899318,0.857990033100674,7678,11671,58451,2.19916627552684e-20
"2223","moran","knnkimono_moran","0.1","0","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.1_iteration_2.csv",0.30665222485534,0.31833462179895,0.134283867908471,12001,8238,9836,64348,38754,25594,7.11439905700049e-05,0.109195339495178,NA,NA,0.941518310118993,0.952486119103535,0.946970458393574,3055,3804,61242,1.58780105981762e-34,0.834702375859217,0.882727313858265,0.858043377874206,7776,11591,58531,9.45828554643412e-26
"4017","moran","knnkimono_moran","0.1","0","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.1_iteration_3.csv",0.306364491581829,0.319580762994605,0.133426632056959,11982,8216,9800,63931,38581,25350,7.10462850183056e-05,0.109922536991136,NA,NA,0.937843987332042,0.953812717919852,0.945760951295706,2954,4043,61003,2.0844428079304e-25,0.831679073614558,0.883996240829443,0.857039987067762,7653,11803,58319,8.25188457989543e-18
"5815","moran","knnkimono_moran","0.1","0","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.1_iteration_4.csv",0.307186222711979,0.319198829873062,0.134109022477075,12013,8151,9791,63980,38655,25325,7.13050167715574e-05,0.108981991204292,NA,NA,0.939227623527965,0.953371514177369,0.946246718347054,2988,3953,61093,3.15532607458053e-29,0.832106899403896,0.883246041597287,0.856914174939787,7713,11773,58349,4.18755394699846e-21
"7614","moran","knnkimono_moran","0.1","0","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.1_iteration_5.csv",0.307787198509038,0.319147091306022,0.13367250621742,12035,8216,9825,64221,38780,25441,7.0998856098217e-05,0.109418419029976,NA,NA,0.941810411093688,0.95362702366127,0.947681883575948,2979,3785,61261,1.25007743792678e-28,0.834502723824192,0.883688971443241,0.858391826376512,7702,11605,58517,1.70860149391581e-20
"7102","moran","knnkimono_moran","0.2","0","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.2_iteration_1.csv",0.297526321580643,0.311612603732411,0.132142606495317,11774,7766,9489,62854,38467,24387,7.45905365939293e-05,0.109316110926214,NA,NA,0.902361405774375,0.932673361723765,0.917267030270828,4237,6351,58695,1.59868825224764e-97,0.814252303128833,0.880053638311318,0.845875215739143,7782,13025,57097,2.28995186187738e-83
"2521","moran","knnkimono_moran","0.2","0","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.2_iteration_2.csv",0.29834985534311,0.311265692791546,0.131656708757072,11750,7746,9438,63008,38703,24305,7.52651185969966e-05,0.107367086636939,NA,NA,0.904021769209483,0.929765198829947,0.916712785776087,4442,6243,58803,4.90139136543065e-100,0.8179173440575,0.878813416484072,0.847272592975588,7909,12768,57354,7.46048680833025e-86
"4318","moran","knnkimono_moran","0.2","0","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.2_iteration_3.csv",0.299404005484385,0.312695004970323,0.131609248978545,11737,7777,9485,63052,38626,24426,7.49804080208526e-05,0.108390412107632,NA,NA,0.905005688282139,0.931631506480763,0.91812559949467,4320,6179,58867,1.59474252352193e-83,0.817617866004963,0.879583320548618,0.847469402234967,7849,12789,57333,2.24268968014193e-70
"6118","moran","knnkimono_moran","0.2","0","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.2_iteration_4.csv",0.299598019988921,0.312437593756409,0.132621703766431,11774,7714,9453,63172,38827,24345,7.54245220246123e-05,0.109284643392589,NA,NA,0.906435445684592,0.929675181330811,0.917908240312612,4460,6086,58960,5.92809621772793e-89,0.819528821197342,0.878149783774698,0.847827209489315,7974,12655,57467,1.94247024805638e-75
"7914","moran","knnkimono_moran","0.2","0","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.2_iteration_5.csv",0.297074359560782,0.311395627651176,0.131822598042025,11720,7751,9453,62936,38612,24324,7.523110602258e-05,0.108921008403361,NA,NA,0.90386803185438,0.931300491050214,0.917379228560729,4337,6253,58793,1.63364742078397e-100,0.816391432075526,0.879113622752192,0.846592379529876,7872,12875,57247,1.50225169642857e-86
"1021","moran","knnkimono_moran","0.3","0","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.3_iteration_1.csv",0.292317453189347,0.307466665263802,0.132400058559715,11459,7244,9029,61692,38574,23118,8.02199020849076e-05,0.109168835423226,NA,NA,0.872520985148971,0.913574682484748,0.892576020885593,5369,8292,56754,1.03185259007667e-156,0.800419269273552,0.875602564702579,0.836324623946716,7974,13995,56127,2.36805123050745e-140
"2821","moran","knnkimono_moran","0.3","0","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.3_iteration_2.csv",0.292928327808025,0.306730956472811,0.131559606873751,11480,7275,9083,62204,38959,23245,8.02708483262087e-05,0.107073684398,NA,NA,0.872505611413461,0.908018943393811,0.889908113024116,5749,8293,56753,7.43834700321659e-167,0.802615441658823,0.872993221548341,0.836326351687706,8188,13841,56281,5.16716654328834e-150
"4617","moran","knnkimono_moran","0.3","0","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.3_iteration_3.csv",0.291942630864445,0.307715785151072,0.13263752859575,11450,7273,9083,62021,38819,23202,8.02190189656717e-05,0.107542010011378,NA,NA,0.873428035544077,0.910435562962726,0.89154792542841,5589,8233,56813,7.4898296834877e-153,0.800961181940047,0.872872795088974,0.835372247465921,8180,13957,56165,6.48383081514188e-137
"6414","moran","knnkimono_moran","0.3","0","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.3_iteration_4.csv",0.293050018377446,0.307729242936702,0.132461668267084,11450,7223,9031,61906,38771,23135,8.06609741677556e-05,0.109081325572595,NA,NA,0.871183470159579,0.910561920524481,0.890437542721109,5566,8379,56667,2.10365319920371e-152,0.799349704800205,0.873356185727641,0.834715789787196,8128,14070,56052,2.46897054193641e-136
"8217","moran","knnkimono_moran","0.3","0","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.3_iteration_5.csv",0.292573417075335,0.307085093017691,0.131949865352633,11482,7284,9074,61960,38727,23233,7.99444919948158e-05,0.106966787899611,NA,NA,0.872059773083664,0.911741541428916,0.89145928446264,5491,8322,56724,4.20574606718119e-162,0.799064487607313,0.873466460895727,0.834610600948827,8117,14090,56032,7.26862231810717e-146
"1321","moran","knnkimono_moran","0.4","0","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.4_iteration_1.csv",0.287148532989128,0.302946504052934,0.132021636176962,11086,6658,8512,60083,38442,21641,8.71587559828713e-05,0.107942021706984,NA,NA,0.836023737047628,0.897063675354668,0.865468782327758,6240,10666,54380,1.43922243749891e-237,0.775705199509426,0.870053424613711,0.820174909529554,8124,15728,54394,2.45864216391727e-219
"3121","moran","knnkimono_moran","0.4","0","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.4_iteration_2.csv",0.284717730795136,0.300711910760038,0.132467788500151,11106,6683,8564,60462,38727,21735,8.7064049903382e-05,0.104717464291811,NA,NA,0.836946161178243,0.891888792411409,0.863544434310188,6599,10606,54440,1.36621009973382e-283,0.779455805595961,0.867461274758761,0.821107188462405,8351,15465,54657,1.5851864348869e-264
"4917","moran","knnkimono_moran","0.4","0","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.4_iteration_3.csv",0.284866486992328,0.303012335062124,0.131611361534677,11107,6629,8493,60367,38830,21537,8.77511235042342e-05,0.106486182133693,NA,NA,0.839313716446822,0.893840662759095,0.865719450699312,6484,10452,54594,3.48257009102615e-232,0.780268674595705,0.867911359274123,0.821759798142127,8327,15408,54714,6.70123122836063e-214
"6714","moran","knnkimono_moran","0.4","0","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.4_iteration_4.csv",0.28748470205164,0.302390431933404,0.131597362269387,11096,6632,8531,60032,38454,21578,8.70648758718855e-05,0.107537550016108,NA,NA,0.834025151431295,0.894417515745046,0.863166268894193,6404,10796,54250,4.54893870093094e-245,0.773537548843444,0.867552740591462,0.817852161785216,8281,15880,54242,1.19685312955341e-226
"8514","moran","knnkimono_moran","0.4","0","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.4_iteration_5.csv",0.286578753514361,0.302056050717838,0.131693029196404,11145,6704,8639,61019,39046,21973,8.69727388704228e-05,0.107424515419553,NA,NA,0.842296221135812,0.891267568974492,0.866090200603867,6684,10258,54788,8.18740882293961e-252,0.783691280910413,0.866590973602044,0.823058950395399,8460,15168,54954,2.55793644423087e-233
"1621","moran","knnkimono_moran","0.5","0","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.5_iteration_1.csv",0.197222327720661,0.22873843805951,0.11467577460192,8649,3542,5049,37396,25987,11409,0.000125827573021782,0.0935210799835451,NA,NA,0.521953694308643,0.881454941973674,0.655658874308392,4566,31095,33951,0,0.485439662302844,0.858620254761004,0.62022283564277,5605,36082,34040,0
"3417","moran","knnkimono_moran","0.5","0","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.5_iteration_2.csv",0.192130449435783,0.227389720116953,0.113063465523568,8620,3546,5068,37127,25656,11471,0.000125009460644061,0.0953569371691852,NA,NA,0.521676967069459,0.884893211985292,0.656388730378266,4414,31113,33933,0,0.484198967513762,0.861860642213479,0.620049855273611,5442,36169,33953,0
"5218","moran","knnkimono_moran","0.5","0","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.5_iteration_3.csv",0.194979014540095,0.226118413611508,0.11129927618758,8629,3457,5023,37549,26189,11360,0.000128284595026623,0.0991857484850464,NA,NA,0.524059896073548,0.88205765150339,0.657485630521159,4558,30958,34088,0,0.488063660477454,0.861154446177847,0.623024830699774,5518,35898,34224,0
"7014","moran","knnkimono_moran","0.5","0","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.5_iteration_4.csv",0.194636919846269,0.225397592827268,0.109663831048725,8699,3484,5098,36953,25573,11380,0.000123747687998165,0.0968108205015836,NA,NA,0.518525351289856,0.884390486928704,0.653751102410281,4409,31318,33728,0,0.480690796041185,0.8598505140175,0.616649744335593,5494,36415,33707,0
"8812","moran","knnkimono_moran","0.5","0","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0_missing_0.5_iteration_5.csv",0.194983533762717,0.227910191901502,0.112920742303653,8638,3467,4985,37426,26210,11216,0.000128148846326537,0.0983412230477799,NA,NA,0.523198966884974,0.882229423201555,0.656855270649772,4543,31014,34032,0,0.486851487407661,0.860574741618351,0.621885018944914,5531,35983,34139,0
"2105","moran","knnkimono_moran","0","0.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0.5_missing_0_iteration_1.csv",0.220022405819653,0.229736493160661,0.0849057235523637,10908,7232,8300,54917,33567,21350,7.85597927327249e-05,0.103833180998293,NA,NA,0.787704086338899,0.935050003649901,0.855075849868994,3559,13809,51237,0,0.711944896038333,0.884218916046759,0.788785135327298,6537,20199,49923,0
"2021","moran","knnkimono_moran","0","0.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0.5_missing_0_iteration_2.csv",0.218111897714945,0.229087092163091,0.0848827423253917,10934,7204,8297,55317,33941,21376,7.91619381467595e-05,0.105586574589114,NA,NA,0.794068812840144,0.936028705532701,0.859224633401815,3530,13395,51651,0,0.716907675194661,0.883714798017087,0.791619425547997,6615,19851,50271,0
"3817","moran","knnkimono_moran","0","0.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0.5_missing_0_iteration_3.csv",0.218145123120391,0.229718914783456,0.0850476463575199,10963,7231,8329,55198,33804,21394,7.84683329412476e-05,0.105594160955364,NA,NA,0.791163176828706,0.934585209937527,0.856914495046208,3602,13584,51462,0,0.714098285844671,0.882812362264417,0.789542978327539,6647,20048,50074,0
"5615","moran","knnkimono_moran","0","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0.5_missing_0_iteration_4.csv",0.217036713946474,0.228450263227116,0.0846054086085696,10957,7222,8310,55274,33911,21363,7.87782199021792e-05,0.104658074162521,NA,NA,0.794084186575654,0.935216367915988,0.858891216867871,3578,13394,51652,0,0.717920196229429,0.884434293745608,0.792525306591521,6578,19780,50342,0
"7414","moran","knnkimono_moran","0","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","knnkimono_moran_experiment_noise_0.5_missing_0_iteration_5.csv",0.217586794571611,0.229659584221519,0.084709927047451,10958,7226,8313,55230,33890,21340,7.86679842891703e-05,0.103626301225458,NA,NA,0.790578974879316,0.93335269348047,0.856053669824042,3672,13622,51424,0,0.715096546019794,0.882972354287727,0.790216843166919,6646,19978,50144,0
